"","hobo_stage","hobo_stage_int","stage","r_timestamp","power_q","radius","area","int_or_ext","mannings_q","best_q"
"22286",0.426,0.4875942,0.7093102,2019-11-29 22:45:00,0.789233283267127,8.4686204,5.00063691,"interpolated",2.39509485396978,0.789233283267127
"22287",0.431,0.4925777,0.7142937,2019-11-29 23:00:00,0.865681922480014,8.4785874,5.035770585,"interpolated",2.41381448386947,0.865681922480014
"22288",0.429,0.4905843,0.7123003,2019-11-29 23:15:00,0.834316600088536,8.4746006,5.021717115,"interpolated",2.40632355251447,0.834316600088536
"22289",0.43,0.491581,0.713297,2019-11-29 23:30:00,0.849865531062465,8.476594,5.02874385,"interpolated",2.41006850503606,0.849865531062465
"22290",0.427,0.4885909,0.7103069,2019-11-29 23:45:00,0.804004546192916,8.4706138,5.007663645,"interpolated",2.39883672686637,0.804004546192916
"22291",0.428,0.4895876,0.7113036,2019-11-30 00:00:00,0.819030971499544,8.4726072,5.01469038,"interpolated",2.40257962641959,0.819030971499544
"22292",0.429,0.4905843,0.7123003,2019-11-30 00:15:00,0.834316600088536,8.4746006,5.021717115,"interpolated",2.40632355251447,0.834316600088536
"22293",0.426,0.4875942,0.7093102,2019-11-30 00:30:00,0.789233283267127,8.4686204,5.00063691,"interpolated",2.39509485396978,0.789233283267127
"22294",0.428,0.4895876,0.7113036,2019-11-30 00:45:00,0.819030971499544,8.4726072,5.01469038,"interpolated",2.40257962641959,0.819030971499544
"22295",0.426,0.4875942,0.7093102,2019-11-30 01:00:00,0.789233283267127,8.4686204,5.00063691,"interpolated",2.39509485396978,0.789233283267127
"22296",0.427,0.4885909,0.7103069,2019-11-30 01:15:00,0.804004546192916,8.4706138,5.007663645,"interpolated",2.39883672686637,0.804004546192916
"22297",0.427,0.4885909,0.7103069,2019-11-30 01:30:00,0.804004546192916,8.4706138,5.007663645,"interpolated",2.39883672686637,0.804004546192916
"22298",0.425,0.4865975,0.7083135,2019-11-30 01:45:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22299",0.425,0.4865975,0.7083135,2019-11-30 02:00:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22300",0.425,0.4865975,0.7083135,2019-11-30 02:15:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22301",0.426,0.4875942,0.7093102,2019-11-30 02:30:00,0.789233283267127,8.4686204,5.00063691,"interpolated",2.39509485396978,0.789233283267127
"22302",0.424,0.4856008,0.7073168,2019-11-30 02:45:00,0.760440367487093,8.4646336,4.98658344,"interpolated",2.38761418860675,0.760440367487093
"22303",0.43,0.491581,0.713297,2019-11-30 03:00:00,0.849865531062465,8.476594,5.02874385,"interpolated",2.41006850503606,0.849865531062465
"22304",0.425,0.4865975,0.7083135,2019-11-30 03:15:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22305",0.426,0.4875942,0.7093102,2019-11-30 03:30:00,0.789233283267127,8.4686204,5.00063691,"interpolated",2.39509485396978,0.789233283267127
"22306",0.427,0.4885909,0.7103069,2019-11-30 03:45:00,0.804004546192916,8.4706138,5.007663645,"interpolated",2.39883672686637,0.804004546192916
"22307",0.428,0.4895876,0.7113036,2019-11-30 04:00:00,0.819030971499544,8.4726072,5.01469038,"interpolated",2.40257962641959,0.819030971499544
"22308",0.424,0.4856008,0.7073168,2019-11-30 04:15:00,0.760440367487093,8.4646336,4.98658344,"interpolated",2.38761418860675,0.760440367487093
"22309",0.424,0.4856008,0.7073168,2019-11-30 04:30:00,0.760440367487093,8.4646336,4.98658344,"interpolated",2.38761418860675,0.760440367487093
"22310",0.424,0.4856008,0.7073168,2019-11-30 04:45:00,0.760440367487093,8.4646336,4.98658344,"interpolated",2.38761418860675,0.760440367487093
"22311",0.425,0.4865975,0.7083135,2019-11-30 05:00:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22312",0.421,0.4826107,0.7043267,2019-11-30 05:15:00,0.719066953534148,8.4586534,4.965503235,"interpolated",2.37640089336445,0.719066953534148
"22313",0.421,0.4826107,0.7043267,2019-11-30 05:30:00,0.719066953534148,8.4586534,4.965503235,"interpolated",2.37640089336445,0.719066953534148
"22314",0.419,0.4806173,0.7023333,2019-11-30 05:45:00,0.692651435007377,8.4546666,4.951449765,"interpolated",2.3689304997487,0.692651435007377
"22315",0.422,0.4836074,0.7053234,2019-11-30 06:00:00,0.73262103281649,8.4606468,4.97252997,"interpolated",2.38013763125133,0.73262103281649
"22316",0.423,0.4846041,0.7063201,2019-11-30 06:15:00,0.746410917159733,8.4626402,4.979556705,"interpolated",2.3838753963705,0.746410917159733
"22317",0.424,0.4856008,0.7073168,2019-11-30 06:30:00,0.760440367487093,8.4646336,4.98658344,"interpolated",2.38761418860675,0.760440367487093
"22318",0.424,0.4856008,0.7073168,2019-11-30 06:45:00,0.760440367487093,8.4646336,4.98658344,"interpolated",2.38761418860675,0.760440367487093
"22319",0.422,0.4836074,0.7053234,2019-11-30 07:00:00,0.73262103281649,8.4606468,4.97252997,"interpolated",2.38013763125133,0.73262103281649
"22320",0.42,0.481614,0.70333,2019-11-30 07:15:00,0.705744972238394,8.45666,4.9584765,"interpolated",2.37266518282513,0.705744972238394
"22321",0.422,0.4836074,0.7053234,2019-11-30 07:30:00,0.73262103281649,8.4606468,4.97252997,"interpolated",2.38013763125133,0.73262103281649
"22322",0.425,0.4865975,0.7083135,2019-11-30 07:45:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22323",0.425,0.4865975,0.7083135,2019-11-30 08:00:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22324",0.424,0.4856008,0.7073168,2019-11-30 08:15:00,0.760440367487093,8.4646336,4.98658344,"interpolated",2.38761418860675,0.760440367487093
"22325",0.427,0.4885909,0.7103069,2019-11-30 08:30:00,0.804004546192916,8.4706138,5.007663645,"interpolated",2.39883672686637,0.804004546192916
"22326",0.428,0.4895876,0.7113036,2019-11-30 08:45:00,0.819030971499544,8.4726072,5.01469038,"interpolated",2.40257962641959,0.819030971499544
"22327",0.427,0.4885909,0.7103069,2019-11-30 09:00:00,0.804004546192916,8.4706138,5.007663645,"interpolated",2.39883672686637,0.804004546192916
"22328",0.425,0.4865975,0.7083135,2019-11-30 09:15:00,0.774713199275254,8.466627,4.993610175,"interpolated",2.39135400784488,0.774713199275254
"22329",0.426,0.4875942,0.7093102,2019-11-30 09:30:00,0.789233283267127,8.4686204,5.00063691,"interpolated",2.39509485396978,0.789233283267127
"22330",0.429,0.4905843,0.7123003,2019-11-30 09:45:00,0.834316600088536,8.4746006,5.021717115,"interpolated",2.40632355251447,0.834316600088536
"22331",0.43,0.491581,0.713297,2019-11-30 10:00:00,0.849865531062465,8.476594,5.02874385,"interpolated",2.41006850503606,0.849865531062465
"22332",0.43,0.491581,0.713297,2019-11-30 10:15:00,0.849865531062465,8.476594,5.02874385,"interpolated",2.41006850503606,0.849865531062465
"22333",0.427,0.4885909,0.7103069,2019-11-30 10:30:00,0.804004546192916,8.4706138,5.007663645,"interpolated",2.39883672686637,0.804004546192916
"22334",0.432,0.4935744,0.7152904,2019-11-30 10:45:00,0.881769992119754,8.4805808,5.04279732,"interpolated",2.41756148889984,0.881769992119754
"22335",0.434,0.4955678,0.7172838,2019-11-30 11:00:00,0.914778340424043,8.4845676,5.05685079,"interpolated",2.42505857709234,0.914778340424043
"22336",0.436,0.4975612,0.7192772,2019-11-30 11:15:00,0.948925542183506,8.4885544,5.07090426,"interpolated",2.4325597686957,0.948925542183506
"22337",0.436,0.4975612,0.7192772,2019-11-30 11:30:00,0.948925542183506,8.4885544,5.07090426,"interpolated",2.4325597686957,0.948925542183506
"22338",0.433,0.4945711,0.7162871,2019-11-30 11:45:00,0.89813401825275,8.4825742,5.049824055,"interpolated",2.42130952001239,0.89813401825275
"22339",0.437,0.4985579,0.7202739,2019-11-30 12:00:00,0.966437414391414,8.4905478,5.077930995,"interpolated",2.43631190298982,0.966437414391414
"22340",0.436,0.4975612,0.7192772,2019-11-30 12:15:00,0.948925542183506,8.4885544,5.07090426,"interpolated",2.4325597686957,0.948925542183506
"22341",0.438,0.4995546,0.7212706,2019-11-30 12:30:00,0.984247569503803,8.4925412,5.08495773,"interpolated",2.4400650627928,0.984247569503803
"22342",0.437,0.4985579,0.7202739,2019-11-30 12:45:00,0.966437414391414,8.4905478,5.077930995,"interpolated",2.43631190298982,0.966437414391414
"22343",0.437,0.4985579,0.7202739,2019-11-30 13:00:00,0.966437414391414,8.4905478,5.077930995,"interpolated",2.43631190298982,0.966437414391414
"22344",0.439,0.5005513,0.7222673,2019-11-30 13:15:00,1.00236066547568,8.4945346,5.091984465,"interpolated",2.44381924799012,1.00236066547568
"22345",0.438,0.4995546,0.7212706,2019-11-30 13:30:00,0.984247569503803,8.4925412,5.08495773,"interpolated",2.4400650627928,0.984247569503803
"22346",0.44,0.501548,0.723264,2019-11-30 13:45:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22347",0.438,0.4995546,0.7212706,2019-11-30 14:00:00,0.984247569503803,8.4925412,5.08495773,"interpolated",2.4400650627928,0.984247569503803
"22348",0.438,0.4995546,0.7212706,2019-11-30 14:15:00,0.984247569503803,8.4925412,5.08495773,"interpolated",2.4400650627928,0.984247569503803
"22349",0.437,0.4985579,0.7202739,2019-11-30 14:30:00,0.966437414391414,8.4905478,5.077930995,"interpolated",2.43631190298982,0.966437414391414
"22350",0.44,0.501548,0.723264,2019-11-30 14:45:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22351",0.441,0.5025447,0.7242607,2019-11-30 15:00:00,1.03951464343838,8.4985214,5.106037935,"interpolated",2.4513306941099,1.03951464343838
"22352",0.44,0.501548,0.723264,2019-11-30 15:15:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22353",0.44,0.501548,0.723264,2019-11-30 15:30:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22354",0.44,0.501548,0.723264,2019-11-30 15:45:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22355",0.44,0.501548,0.723264,2019-11-30 16:00:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22356",0.443,0.5045381,0.7262541,2019-11-30 16:15:00,1.07793795031773,8.5025082,5.120091405,"interpolated",2.45884624043393,1.07793795031773
"22357",0.442,0.5035414,0.7252574,2019-11-30 16:30:00,1.05856517550835,8.5005148,5.11306467,"interpolated",2.45508795480356,1.05856517550835
"22358",0.439,0.5005513,0.7222673,2019-11-30 16:45:00,1.00236066547568,8.4945346,5.091984465,"interpolated",2.44381924799012,1.00236066547568
"22359",0.442,0.5035414,0.7252574,2019-11-30 17:00:00,1.05856517550835,8.5005148,5.11306467,"interpolated",2.45508795480356,1.05856517550835
"22360",0.44,0.501548,0.723264,2019-11-30 17:15:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22361",0.442,0.5035414,0.7252574,2019-11-30 17:30:00,1.05856517550835,8.5005148,5.11306467,"interpolated",2.45508795480356,1.05856517550835
"22362",0.44,0.501548,0.723264,2019-11-30 17:45:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22363",0.44,0.501548,0.723264,2019-11-30 18:00:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22364",0.443,0.5045381,0.7262541,2019-11-30 18:15:00,1.07793795031773,8.5025082,5.120091405,"interpolated",2.45884624043393,1.07793795031773
"22365",0.442,0.5035414,0.7252574,2019-11-30 18:30:00,1.05856517550835,8.5005148,5.11306467,"interpolated",2.45508795480356,1.05856517550835
"22366",0.443,0.5045381,0.7262541,2019-11-30 18:45:00,1.07793795031773,8.5025082,5.120091405,"interpolated",2.45884624043393,1.07793795031773
"22367",0.444,0.5055348,0.7272508,2019-11-30 19:00:00,1.09763796515583,8.5045016,5.12711814,"interpolated",2.46260555088673,1.09763796515583
"22368",0.443,0.5045381,0.7262541,2019-11-30 19:15:00,1.07793795031773,8.5025082,5.120091405,"interpolated",2.45884624043393,1.07793795031773
"22369",0.44,0.501548,0.723264,2019-11-30 19:30:00,1.02078142641687,8.496528,5.0990112,"interpolated",2.44757445846729,1.02078142641687
"22370",0.444,0.5055348,0.7272508,2019-11-30 19:45:00,1.09763796515583,8.5045016,5.12711814,"interpolated",2.46260555088673,1.09763796515583
"22371",0.445,0.5065315,0.7282475,2019-11-30 20:00:00,1.11767028779579,8.506495,5.134144875,"interpolated",2.46636588604771,1.11767028779579
"22372",0.445,0.5065315,0.7282475,2019-11-30 20:15:00,1.11767028779579,8.506495,5.134144875,"interpolated",2.46636588604771,1.11767028779579
"22373",0.443,0.5045381,0.7262541,2019-11-30 20:30:00,1.07793795031773,8.5025082,5.120091405,"interpolated",2.45884624043393,1.07793795031773
"22374",0.448,0.5095216,0.7312376,2019-11-30 20:45:00,1.1798128563915,8.5124752,5.15522508,"interpolated",2.47765303863799,1.1798128563915
"22375",0.444,0.5055348,0.7272508,2019-11-30 21:00:00,1.09763796515583,8.5045016,5.12711814,"interpolated",2.46260555088673,1.09763796515583
"22376",0.447,0.5085249,0.7302409,2019-11-30 21:15:00,1.15875248537591,8.5104818,5.148198345,"interpolated",2.47388963003747,1.15875248537591
"22377",0.45,0.511515,0.733231,2019-11-30 21:30:00,1.22299893763548,8.516462,5.16927855,"interpolated",2.48518292848005,1.22299893763548
"22378",0.449,0.5105183,0.7322343,2019-11-30 21:45:00,1.20122652920184,8.5144686,5.162251815,"interpolated",2.48141747149019,1.20122652920184
"22379",0.447,0.5085249,0.7302409,2019-11-30 22:00:00,1.15875248537591,8.5104818,5.148198345,"interpolated",2.47388963003747,1.15875248537591
"22380",0.45,0.511515,0.733231,2019-11-30 22:15:00,1.22299893763548,8.516462,5.16927855,"interpolated",2.48518292848005,1.22299893763548
"22381",0.446,0.5075282,0.7292442,2019-11-30 22:30:00,1.13804005739004,8.5084884,5.14117161,"interpolated",2.47012724580267,1.13804005739004
"22382",0.453,0.5145051,0.7362211,2019-11-30 22:45:00,1.29052406087892,8.5224422,5.190358755,"interpolated",2.49648544313618,1.29052406087892
"22383",0.452,0.5135084,0.7352244,2019-11-30 23:00:00,1.26764207769791,8.5204488,5.18333202,"interpolated",2.49271691441694,1.26764207769791
"22384",0.454,0.5155018,0.7372178,2019-11-30 23:15:00,1.31378728473557,8.5244356,5.19738549,"interpolated",2.5002549955375,1.31378728473557
"22385",0.455,0.5164985,0.7382145,2019-11-30 23:30:00,1.33743757283536,8.526429,5.204412225,"interpolated",2.50402557150711,1.33743757283536
"22386",0.456,0.5174952,0.7392112,2019-11-30 23:45:00,1.36148082965386,8.5284224,5.21143896,"interpolated",2.50779717093129,1.36148082965386
"22387",0.456,0.5174952,0.7392112,2019-12-01 00:00:00,1.36148082965386,8.5284224,5.21143896,"interpolated",2.50779717093129,1.36148082965386
"22388",0.458,0.5194886,0.7412046,2019-12-01 00:15:00,1.41077027797576,8.5324092,5.22549243,"interpolated",2.51534343968862,1.41077027797576
"22389",0.46,0.521482,0.743198,2019-12-01 00:30:00,1.46170452242567,8.536396,5.2395459,"interpolated",2.52289380090053,1.46170452242567
"22390",0.459,0.5204853,0.7422013,2019-12-01 00:45:00,1.43602869213978,8.5344026,5.232519165,"interpolated",2.51911810879453,1.43602869213978
"22391",0.461,0.5224787,0.7441947,2019-12-01 01:00:00,1.48780409326459,8.5383894,5.246572635,"interpolated",2.52667051589311,1.48780409326459
"22392",0.464,0.5254688,0.7471848,2019-12-01 01:15:00,1.56870980723537,8.5443696,5.26765284,"interpolated",2.53800679705595,1.56870980723537
"22393",0.465,0.5264655,0.7481815,2019-12-01 01:30:00,1.59656934399302,8.546363,5.274679575,"interpolated",2.54178760246072,1.59656934399302
"22394",0.466,0.5274622,0.7491782,2019-12-01 01:45:00,1.62488557259863,8.5483564,5.28170631,"interpolated",2.54556943018522,1.62488557259863
"22395",0.468,0.5294556,0.7511716,2019-12-01 02:00:00,1.6829156544976,8.5523432,5.29575978,"interpolated",2.55313615214059,1.6829156544976
"22396",0.468,0.5294556,0.7511716,2019-12-01 02:15:00,1.6829156544976,8.5523432,5.29575978,"interpolated",2.55313615214059,1.6829156544976
"22397",0.47,0.531449,0.753165,2019-12-01 02:30:00,1.74285609644329,8.55633,5.30981325,"interpolated",2.56070696201677,1.74285609644329
"22398",0.468,0.5294556,0.7511716,2019-12-01 02:45:00,1.6829156544976,8.5523432,5.29575978,"interpolated",2.55313615214059,1.6829156544976
"22399",0.468,0.5294556,0.7511716,2019-12-01 03:00:00,1.6829156544976,8.5523432,5.29575978,"interpolated",2.55313615214059,1.6829156544976
"22400",0.468,0.5294556,0.7511716,2019-12-01 03:15:00,1.6829156544976,8.5523432,5.29575978,"interpolated",2.55313615214059,1.6829156544976
"22401",0.471,0.5324457,0.7541617,2019-12-01 03:30:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"22402",0.47,0.531449,0.753165,2019-12-01 03:45:00,1.74285609644329,8.55633,5.30981325,"interpolated",2.56070696201677,1.74285609644329
"22403",0.471,0.5324457,0.7541617,2019-12-01 04:00:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"22404",0.473,0.5344391,0.7561551,2019-12-01 04:15:00,1.83647507517158,8.5623102,5.330893455,"interpolated",2.57207083970401,1.83647507517158
"22405",0.473,0.5344391,0.7561551,2019-12-01 04:30:00,1.83647507517158,8.5623102,5.330893455,"interpolated",2.57207083970401,1.83647507517158
"22406",0.471,0.5324457,0.7541617,2019-12-01 04:45:00,1.77356063568739,8.5583234,5.316839985,"interpolated",2.56449389964245,1.77356063568739
"22407",0.476,0.5374292,0.7591452,2019-12-01 05:00:00,1.93472332431987,8.5682904,5.35197366,"interpolated",2.58344391012816,1.93472332431987
"22408",0.475,0.5364325,0.7581485,2019-12-01 05:15:00,1.90144679786007,8.566297,5.344946925,"interpolated",2.57965186542634,1.90144679786007
"22409",0.477,0.5384259,0.7601419,2019-12-01 05:30:00,1.96853740015328,8.5702838,5.359000395,"interpolated",2.5872369759067,1.96853740015328
"22410",0.479,0.5404193,0.7621353,2019-12-01 05:45:00,2.03781015364351,8.5742706,5.373053865,"interpolated",2.59482617024308,2.03781015364351
"22411",0.48,0.541416,0.763132,2019-12-01 06:00:00,2.07328507758858,8.576264,5.3800806,"interpolated",2.59862229857559,2.07328507758858
"22412",0.483,0.5444061,0.7661221,2019-12-01 06:15:00,2.18316382335111,8.5822442,5.401160805,"interpolated",2.61001680687945,2.18316382335111
"22413",0.482,0.5434094,0.7651254,2019-12-01 06:30:00,2.14595345767519,8.5802508,5.39413407,"interpolated",2.6062176170063,2.14595345767519
"22414",0.485,0.5463995,0.7681155,2019-12-01 06:45:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"22415",0.484,0.5454028,0.7671188,2019-12-01 07:00:00,2.22096976807258,8.5842376,5.40818754,"interpolated",2.61381701704116,2.22096976807258
"22416",0.485,0.5463995,0.7681155,2019-12-01 07:15:00,2.25938003206059,8.586231,5.415214275,"interpolated",2.61761824737904,2.25938003206059
"22417",0.488,0.5493896,0.7711056,2019-12-01 07:30:00,2.37832590024322,8.5922112,5.43629448,"interpolated",2.62902805832616,2.37832590024322
"22418",0.491,0.5523797,0.7740957,2019-12-01 07:45:00,2.50303665079416,8.5981914,5.457374685,"extrapolated",2.6404470468162,2.49673764478284
"22419",0.489,0.5503863,0.7721023,2019-12-01 08:00:00,2.41924319794312,8.5942046,5.443321215,"interpolated",2.63283336824545,2.41924319794312
"22420",0.489,0.5503863,0.7721023,2019-12-01 08:15:00,2.41924319794312,8.5942046,5.443321215,"interpolated",2.63283336824545,2.41924319794312
