,hobo_stage,hobo_stage_int,stage,r_timestamp,power_q,radius,area,int_or_ext,mannings_q,best_q,source
209,0.484,0.5454028,0.7671188,4/3/19 21:40,2.220969768,8.5842376,5.40818754,interpolated,2.613817017,2.220969768,measured
210,0.489,0.5503863,0.7721023,4/3/19 21:50,2.419243198,8.5942046,5.443321215,interpolated,2.632833368,2.419243198,measured
211,0.483,0.5444061,0.7661221,4/3/19 22:00,2.183163823,8.5822442,5.401160805,interpolated,2.610016807,2.183163823,measured
212,0.483,0.5444061,0.7661221,4/3/19 22:10,2.183163823,8.5822442,5.401160805,interpolated,2.610016807,2.183163823,measured
213,0.484,0.5454028,0.7671188,4/3/19 22:20,2.220969768,8.5842376,5.40818754,interpolated,2.613817017,2.220969768,measured
214,0.485,0.5463995,0.7681155,4/3/19 22:30,2.259380032,8.586231,5.415214275,interpolated,2.617618247,2.259380032,measured
215,0.485,0.5463995,0.7681155,4/3/19 22:40,2.259380032,8.586231,5.415214275,interpolated,2.617618247,2.259380032,measured
216,0.482,0.5434094,0.7651254,4/3/19 22:50,2.145953458,8.5802508,5.39413407,interpolated,2.606217617,2.145953458,measured
217,0.483,0.5444061,0.7661221,4/3/19 23:00,2.183163823,8.5822442,5.401160805,interpolated,2.610016807,2.183163823,measured
218,0.484,0.5454028,0.7671188,4/3/19 23:10,2.220969768,8.5842376,5.40818754,interpolated,2.613817017,2.220969768,measured
219,0.481,0.5424127,0.7641287,4/3/19 23:20,2.109330046,8.5782574,5.387107335,interpolated,2.602419448,2.109330046,measured
220,0.483,0.5444061,0.7661221,4/3/19 23:30,2.183163823,8.5822442,5.401160805,interpolated,2.610016807,2.183163823,measured
221,0.481,0.5424127,0.7641287,4/3/19 23:40,2.109330046,8.5782574,5.387107335,interpolated,2.602419448,2.109330046,measured
222,0.485,0.5463995,0.7681155,4/3/19 23:50,2.259380032,8.586231,5.415214275,interpolated,2.617618247,2.259380032,measured
223,0.482,0.5434094,0.7651254,4/4/19 0:00,2.145953458,8.5802508,5.39413407,interpolated,2.606217617,2.145953458,measured
224,0.482,0.5434094,0.7651254,4/4/19 0:10,2.145953458,8.5802508,5.39413407,interpolated,2.606217617,2.145953458,measured
225,0.48,0.541416,0.763132,4/4/19 0:20,2.073285078,8.576264,5.3800806,interpolated,2.598622299,2.073285078,measured
226,0.479,0.5404193,0.7621353,4/4/19 0:30,2.037810154,8.5742706,5.373053865,interpolated,2.59482617,2.037810154,measured
227,0.479,0.5404193,0.7621353,4/4/19 0:40,2.037810154,8.5742706,5.373053865,interpolated,2.59482617,2.037810154,measured
228,0.482,0.5434094,0.7651254,4/4/19 0:50,2.145953458,8.5802508,5.39413407,interpolated,2.606217617,2.145953458,measured
229,0.478,0.5394226,0.7611386,4/4/19 1:00,2.002896987,8.5722772,5.36602713,interpolated,2.591031063,2.002896987,measured
230,0.479,0.5404193,0.7621353,4/4/19 1:10,2.037810154,8.5742706,5.373053865,interpolated,2.59482617,2.037810154,measured
231,0.477,0.5384259,0.7601419,4/4/19 1:20,1.9685374,8.5702838,5.359000395,interpolated,2.587236976,1.9685374,measured
232,0.48,0.541416,0.763132,4/4/19 1:30,2.073285078,8.576264,5.3800806,interpolated,2.598622299,2.073285078,measured
233,0.477,0.5384259,0.7601419,4/4/19 1:40,1.9685374,8.5702838,5.359000395,interpolated,2.587236976,1.9685374,measured
234,0.476,0.5374292,0.7591452,4/4/19 1:50,1.934723324,8.5682904,5.35197366,interpolated,2.58344391,1.934723324,measured
235,0.476,0.5374292,0.7591452,4/4/19 2:00,1.934723324,8.5682904,5.35197366,interpolated,2.58344391,1.934723324,measured
236,0.471,0.5324457,0.7541617,4/4/19 2:10,1.773560636,8.5583234,5.316839985,interpolated,2.5644939,1.773560636,measured
237,0.476,0.5374292,0.7591452,4/4/19 2:20,1.934723324,8.5682904,5.35197366,interpolated,2.58344391,1.934723324,measured
238,0.473,0.5344391,0.7561551,4/4/19 2:30,1.836475075,8.5623102,5.330893455,interpolated,2.57207084,1.836475075,measured
239,0.474,0.5354358,0.7571518,4/4/19 2:40,1.868699965,8.5643036,5.33792019,interpolated,2.575860842,1.868699965,measured
240,0.474,0.5354358,0.7571518,4/4/19 2:50,1.868699965,8.5643036,5.33792019,interpolated,2.575860842,1.868699965,measured
241,0.473,0.5344391,0.7561551,4/4/19 3:00,1.836475075,8.5623102,5.330893455,interpolated,2.57207084,1.836475075,measured
242,0.474,0.5354358,0.7571518,4/4/19 3:10,1.868699965,8.5643036,5.33792019,interpolated,2.575860842,1.868699965,measured
243,0.473,0.5344391,0.7561551,4/4/19 3:20,1.836475075,8.5623102,5.330893455,interpolated,2.57207084,1.836475075,measured
244,0.474,0.5354358,0.7571518,4/4/19 3:30,1.868699965,8.5643036,5.33792019,interpolated,2.575860842,1.868699965,measured
245,0.472,0.5334424,0.7551584,4/4/19 3:40,1.80476448,8.5603168,5.32386672,interpolated,2.568281859,1.80476448,measured
246,0.473,0.5344391,0.7561551,4/4/19 3:50,1.836475075,8.5623102,5.330893455,interpolated,2.57207084,1.836475075,measured
247,0.471,0.5324457,0.7541617,4/4/19 4:00,1.773560636,8.5583234,5.316839985,interpolated,2.5644939,1.773560636,measured
248,0.475,0.5364325,0.7581485,4/4/19 4:10,1.901446798,8.566297,5.344946925,interpolated,2.579651865,1.901446798,measured
249,0.469,0.5304523,0.7521683,4/4/19 4:20,1.712643518,8.5543366,5.302786515,interpolated,2.556921046,1.712643518,measured
250,0.471,0.5324457,0.7541617,4/4/19 4:30,1.773560636,8.5583234,5.316839985,interpolated,2.5644939,1.773560636,measured
251,0.469,0.5304523,0.7521683,4/4/19 4:40,1.712643518,8.5543366,5.302786515,interpolated,2.556921046,1.712643518,measured
252,0.471,0.5324457,0.7541617,4/4/19 4:50,1.773560636,8.5583234,5.316839985,interpolated,2.5644939,1.773560636,measured
253,0.467,0.5284589,0.7501749,4/4/19 5:00,1.653665357,8.5503498,5.288733045,interpolated,2.54935228,1.653665357,measured
254,0.468,0.5294556,0.7511716,4/4/19 5:10,1.682915654,8.5523432,5.29575978,interpolated,2.553136152,1.682915654,measured
255,0.469,0.5304523,0.7521683,4/4/19 5:20,1.712643518,8.5543366,5.302786515,interpolated,2.556921046,1.712643518,measured
256,0.469,0.5304523,0.7521683,4/4/19 5:30,1.712643518,8.5543366,5.302786515,interpolated,2.556921046,1.712643518,measured
257,0.467,0.5284589,0.7501749,4/4/19 5:40,1.653665357,8.5503498,5.288733045,interpolated,2.54935228,1.653665357,measured
258,0.467,0.5284589,0.7501749,4/4/19 5:50,1.653665357,8.5503498,5.288733045,interpolated,2.54935228,1.653665357,measured
259,0.466,0.5274622,0.7491782,4/4/19 6:00,1.624885573,8.5483564,5.28170631,interpolated,2.54556943,1.624885573,measured
260,0.466,0.5274622,0.7491782,4/4/19 6:10,1.624885573,8.5483564,5.28170631,interpolated,2.54556943,1.624885573,measured
261,0.464,0.5254688,0.7471848,4/4/19 6:20,1.568709807,8.5443696,5.26765284,interpolated,2.538006797,1.568709807,measured
262,0.465,0.5264655,0.7481815,4/4/19 6:30,1.596569344,8.546363,5.274679575,interpolated,2.541787602,1.596569344,measured
263,0.463,0.5244721,0.7461881,4/4/19 6:40,1.541300191,8.5423762,5.260626105,interpolated,2.534227014,1.541300191,measured
264,0.463,0.5244721,0.7461881,4/4/19 6:50,1.541300191,8.5423762,5.260626105,interpolated,2.534227014,1.541300191,measured
265,0.461,0.5224787,0.7441947,4/4/19 7:00,1.487804093,8.5383894,5.246572635,interpolated,2.526670516,1.487804093,measured
266,0.46,0.521482,0.743198,4/4/19 7:10,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
267,0.46,0.521482,0.743198,4/4/19 7:20,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
268,0.458,0.5194886,0.7412046,4/4/19 7:30,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
269,0.459,0.5204853,0.7422013,4/4/19 7:40,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
270,0.458,0.5194886,0.7412046,4/4/19 7:50,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
271,0.459,0.5204853,0.7422013,4/4/19 8:00,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
272,0.458,0.5194886,0.7412046,4/4/19 8:10,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
273,0.459,0.5204853,0.7422013,4/4/19 8:20,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
274,0.457,0.5184919,0.7402079,4/4/19 8:30,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
275,0.459,0.5204853,0.7422013,4/4/19 8:40,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
276,0.457,0.5184919,0.7402079,4/4/19 8:50,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
277,0.457,0.5184919,0.7402079,4/4/19 9:00,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
278,0.458,0.5194886,0.7412046,4/4/19 9:10,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
279,0.46,0.521482,0.743198,4/4/19 9:20,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
280,0.459,0.5204853,0.7422013,4/4/19 9:30,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
281,0.458,0.5194886,0.7412046,4/4/19 9:40,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
282,0.456,0.5174952,0.7392112,4/4/19 9:50,1.36148083,8.5284224,5.21143896,interpolated,2.507797171,1.36148083,measured
283,0.462,0.5234754,0.7451914,4/4/19 10:00,1.514333816,8.5403828,5.25359937,interpolated,2.530448254,1.514333816,measured
284,0.464,0.5254688,0.7471848,4/4/19 10:10,1.568709807,8.5443696,5.26765284,interpolated,2.538006797,1.568709807,measured
285,0.453,0.5145051,0.7362211,4/4/19 10:20,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
286,0.454,0.5155018,0.7372178,4/4/19 10:30,1.313787285,8.5244356,5.19738549,interpolated,2.500254996,1.313787285,measured
287,0.461,0.5224787,0.7441947,4/4/19 10:40,1.487804093,8.5383894,5.246572635,interpolated,2.526670516,1.487804093,measured
288,0.465,0.5264655,0.7481815,4/4/19 10:50,1.596569344,8.546363,5.274679575,interpolated,2.541787602,1.596569344,measured
289,0.458,0.5194886,0.7412046,4/4/19 11:00,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
290,0.453,0.5145051,0.7362211,4/4/19 11:10,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
291,0.455,0.5164985,0.7382145,4/4/19 11:20,1.337437573,8.526429,5.204412225,interpolated,2.504025572,1.337437573,measured
292,0.459,0.5204853,0.7422013,4/4/19 11:30,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
293,0.458,0.5194886,0.7412046,4/4/19 11:40,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
294,0.452,0.5135084,0.7352244,4/4/19 11:50,1.267642078,8.5204488,5.18333202,interpolated,2.492716914,1.267642078,measured
295,0.452,0.5135084,0.7352244,4/4/19 12:00,1.267642078,8.5204488,5.18333202,interpolated,2.492716914,1.267642078,measured
296,0.461,0.5224787,0.7441947,4/4/19 12:10,1.487804093,8.5383894,5.246572635,interpolated,2.526670516,1.487804093,measured
297,0.457,0.5184919,0.7402079,4/4/19 12:20,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
298,0.456,0.5174952,0.7392112,4/4/19 12:30,1.36148083,8.5284224,5.21143896,interpolated,2.507797171,1.36148083,measured
299,0.461,0.5224787,0.7441947,4/4/19 12:40,1.487804093,8.5383894,5.246572635,interpolated,2.526670516,1.487804093,measured
300,0.46,0.521482,0.743198,4/4/19 12:50,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
301,0.46,0.521482,0.743198,4/4/19 13:00,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
302,0.457,0.5184919,0.7402079,4/4/19 13:10,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
303,0.46,0.521482,0.743198,4/4/19 13:20,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
304,0.459,0.5204853,0.7422013,4/4/19 13:30,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
305,0.459,0.5204853,0.7422013,4/4/19 13:40,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
306,0.458,0.5194886,0.7412046,4/4/19 13:50,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
307,0.459,0.5204853,0.7422013,4/4/19 14:00,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
308,0.46,0.521482,0.743198,4/4/19 14:10,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
309,0.458,0.5194886,0.7412046,4/4/19 14:20,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
310,0.459,0.5204853,0.7422013,4/4/19 14:30,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
311,0.459,0.5204853,0.7422013,4/4/19 14:40,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
312,0.46,0.521482,0.743198,4/4/19 14:50,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
313,0.458,0.5194886,0.7412046,4/4/19 15:00,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
314,0.46,0.521482,0.743198,4/4/19 15:10,1.461704522,8.536396,5.2395459,interpolated,2.522893801,1.461704522,measured
315,0.459,0.5204853,0.7422013,4/4/19 15:20,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
316,0.457,0.5184919,0.7402079,4/4/19 15:30,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
317,0.461,0.5224787,0.7441947,4/4/19 15:40,1.487804093,8.5383894,5.246572635,interpolated,2.526670516,1.487804093,measured
318,0.457,0.5184919,0.7402079,4/4/19 15:50,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
319,0.458,0.5194886,0.7412046,4/4/19 16:00,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
320,0.456,0.5174952,0.7392112,4/4/19 16:10,1.36148083,8.5284224,5.21143896,interpolated,2.507797171,1.36148083,measured
321,0.454,0.5155018,0.7372178,4/4/19 16:20,1.313787285,8.5244356,5.19738549,interpolated,2.500254996,1.313787285,measured
322,0.458,0.5194886,0.7412046,4/4/19 16:30,1.410770278,8.5324092,5.22549243,interpolated,2.51534344,1.410770278,measured
323,0.456,0.5174952,0.7392112,4/4/19 16:40,1.36148083,8.5284224,5.21143896,interpolated,2.507797171,1.36148083,measured
324,0.459,0.5204853,0.7422013,4/4/19 16:50,1.436028692,8.5344026,5.232519165,interpolated,2.519118109,1.436028692,measured
325,0.457,0.5184919,0.7402079,4/4/19 17:00,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
326,0.455,0.5164985,0.7382145,4/4/19 17:10,1.337437573,8.526429,5.204412225,interpolated,2.504025572,1.337437573,measured
327,0.456,0.5174952,0.7392112,4/4/19 17:20,1.36148083,8.5284224,5.21143896,interpolated,2.507797171,1.36148083,measured
328,0.453,0.5145051,0.7362211,4/4/19 17:30,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
329,0.454,0.5155018,0.7372178,4/4/19 17:40,1.313787285,8.5244356,5.19738549,interpolated,2.500254996,1.313787285,measured
330,0.457,0.5184919,0.7402079,4/4/19 17:50,1.385923042,8.5304158,5.218465695,interpolated,2.511569794,1.385923042,measured
331,0.455,0.5164985,0.7382145,4/4/19 18:00,1.337437573,8.526429,5.204412225,interpolated,2.504025572,1.337437573,measured
332,0.453,0.5145051,0.7362211,4/4/19 18:10,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
333,0.451,0.5125117,0.7342277,4/4/19 18:20,1.245135592,8.5184554,5.176305285,interpolated,2.488949409,1.245135592,measured
334,0.453,0.5145051,0.7362211,4/4/19 18:30,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
335,0.453,0.5145051,0.7362211,4/4/19 18:40,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
336,0.452,0.5135084,0.7352244,4/4/19 18:50,1.267642078,8.5204488,5.18333202,interpolated,2.492716914,1.267642078,measured
337,0.455,0.5164985,0.7382145,4/4/19 19:00,1.337437573,8.526429,5.204412225,interpolated,2.504025572,1.337437573,measured
338,0.453,0.5145051,0.7362211,4/4/19 19:10,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
339,0.453,0.5145051,0.7362211,4/4/19 19:20,1.290524061,8.5224422,5.190358755,interpolated,2.496485443,1.290524061,measured
340,0.454,0.5155018,0.7372178,4/4/19 19:30,1.313787285,8.5244356,5.19738549,interpolated,2.500254996,1.313787285,measured
341,0.45,0.511515,0.733231,4/4/19 19:40,1.222998938,8.516462,5.16927855,interpolated,2.485182928,1.222998938,measured
342,0.448,0.5095216,0.7312376,4/4/19 19:50,1.179812856,8.5124752,5.15522508,interpolated,2.477653039,1.179812856,measured
343,0.452,0.5135084,0.7352244,4/4/19 20:00,1.267642078,8.5204488,5.18333202,interpolated,2.492716914,1.267642078,measured
344,0.452,0.5135084,0.7352244,4/4/19 20:10,1.267642078,8.5204488,5.18333202,interpolated,2.492716914,1.267642078,measured
345,0.451,0.5125117,0.7342277,4/4/19 20:20,1.245135592,8.5184554,5.176305285,interpolated,2.488949409,1.245135592,measured
346,0.451,0.5125117,0.7342277,4/4/19 20:30,1.245135592,8.5184554,5.176305285,interpolated,2.488949409,1.245135592,measured
347,0.449,0.5105183,0.7322343,4/4/19 20:40,1.201226529,8.5144686,5.162251815,interpolated,2.481417471,1.201226529,measured
348,0.451,0.5125117,0.7342277,4/4/19 20:50,1.245135592,8.5184554,5.176305285,interpolated,2.488949409,1.245135592,measured
349,0.45,0.511515,0.733231,4/4/19 21:00,1.222998938,8.516462,5.16927855,interpolated,2.485182928,1.222998938,measured
350,0.447,0.5085249,0.7302409,4/4/19 21:10,1.158752485,8.5104818,5.148198345,interpolated,2.47388963,1.158752485,measured
351,0.45,0.511515,0.733231,4/4/19 21:20,1.222998938,8.516462,5.16927855,interpolated,2.485182928,1.222998938,measured
352,0.451,0.5125117,0.7342277,4/4/19 21:30,1.245135592,8.5184554,5.176305285,interpolated,2.488949409,1.245135592,measured
353,0.451,0.5125117,0.7342277,4/4/19 21:40,1.245135592,8.5184554,5.176305285,interpolated,2.488949409,1.245135592,measured
354,0.45,0.511515,0.733231,4/4/19 21:50,1.222998938,8.516462,5.16927855,interpolated,2.485182928,1.222998938,measured
355,0.447,0.5085249,0.7302409,4/4/19 22:00,1.158752485,8.5104818,5.148198345,interpolated,2.47388963,1.158752485,measured
356,0.45,0.511515,0.733231,4/4/19 22:10,1.222998938,8.516462,5.16927855,interpolated,2.485182928,1.222998938,measured
357,0.445,0.5065315,0.7282475,4/4/19 22:20,1.117670288,8.506495,5.134144875,interpolated,2.466365886,1.117670288,measured
358,0.445,0.5065315,0.7282475,4/4/19 22:30,1.117670288,8.506495,5.134144875,interpolated,2.466365886,1.117670288,measured
359,0.442,0.5035414,0.7252574,4/4/19 22:40,1.058565176,8.5005148,5.11306467,interpolated,2.455087955,1.058565176,measured
360,0.441,0.5025447,0.7242607,4/4/19 22:50,1.039514643,8.4985214,5.106037935,interpolated,2.451330694,1.039514643,measured
361,0.439,0.5005513,0.7222673,4/4/19 23:00,1.002360665,8.4945346,5.091984465,interpolated,2.443819248,1.002360665,measured
362,0.44,0.501548,0.723264,4/4/19 23:10,1.020781426,8.496528,5.0990112,interpolated,2.447574458,1.020781426,measured
363,0.438,0.4995546,0.7212706,4/4/19 23:20,0.98424757,8.4925412,5.08495773,interpolated,2.440065063,0.98424757,measured
364,0.437,0.4985579,0.7202739,4/4/19 23:30,0.966437414,8.4905478,5.077930995,interpolated,2.436311903,0.966437414,measured
365,0.439,0.5005513,0.7222673,4/4/19 23:40,1.002360665,8.4945346,5.091984465,interpolated,2.443819248,1.002360665,measured
366,0.436,0.4975612,0.7192772,4/4/19 23:50,0.948925542,8.4885544,5.07090426,interpolated,2.432559769,0.948925542,measured
367,0.436,0.4975612,0.7192772,4/5/19 0:00,0.948925542,8.4885544,5.07090426,interpolated,2.432559769,0.948925542,measured
368,0.434,0.4955678,0.7172838,4/5/19 0:10,0.91477834,8.4845676,5.05685079,interpolated,2.425058577,0.91477834,measured
369,0.434,0.4955678,0.7172838,4/5/19 0:20,0.91477834,8.4845676,5.05685079,interpolated,2.425058577,0.91477834,measured
370,0.428,0.4895876,0.7113036,4/5/19 0:30,0.819030971,8.4726072,5.01469038,interpolated,2.402579626,0.819030971,measured
371,0.429,0.4905843,0.7123003,4/5/19 0:40,0.8343166,8.4746006,5.021717115,interpolated,2.406323553,0.8343166,measured
