"","hobo_stage","r_timestamp","offset","hobo_stage_int","corr_stage","HF_best_q"
"7185",0.203,2019-07-08 04:30:00,0.1597,0.397579,0.237879,0.358919814785396
"7186",0.203,2019-07-08 04:45:00,0.1597,0.397579,0.237879,0.358919814785396
"7187",0.202,2019-07-08 05:00:00,0.1597,0.396786,0.237086,0.356175717343827
"7188",0.205,2019-07-08 05:15:00,0.1597,0.399165,0.239465,0.364443731252275
"7189",0.2,2019-07-08 05:30:00,0.1597,0.3952,0.2355,0.350723184770762
"7190",0.201,2019-07-08 05:45:00,0.1597,0.395993,0.236293,0.3534435112998
"7191",0.201,2019-07-08 06:00:00,0.1597,0.395993,0.236293,0.3534435112998
"7192",0.203,2019-07-08 06:15:00,0.1597,0.397579,0.237879,0.358919814785396
"7193",0.202,2019-07-08 06:30:00,0.1597,0.396786,0.237086,0.356175717343827
"7194",0.201,2019-07-08 06:45:00,0.1597,0.395993,0.236293,0.3534435112998
"7195",0.201,2019-07-08 07:00:00,0.1597,0.395993,0.236293,0.3534435112998
"7196",0.2,2019-07-08 07:15:00,0.1597,0.3952,0.2355,0.350723184770762
"7197",0.2,2019-07-08 07:30:00,0.1597,0.3952,0.2355,0.350723184770762
"7198",0.196,2019-07-08 07:45:00,0.1597,0.392028,0.232328,0.339960435169613
"7199",0.197,2019-07-08 08:00:00,0.1597,0.392821,0.233121,0.342633363026892
"7200",0.198,2019-07-08 08:15:00,0.1597,0.393614,0.233914,0.345318122587213
"7201",0.194,2019-07-08 08:30:00,0.1597,0.390442,0.230742,0.334650026438415
"7202",0.197,2019-07-08 08:45:00,0.1597,0.392821,0.233121,0.342633363026892
"7203",0.193,2019-07-08 09:00:00,0.1597,0.389649,0.229949,0.332012521429373
"7204",0.194,2019-07-08 09:15:00,0.1597,0.390442,0.230742,0.334650026438415
"7205",0.192,2019-07-08 09:30:00,0.1597,0.388856,0.229156,0.329386799852785
"7206",0.192,2019-07-08 09:45:00,0.1597,0.388856,0.229156,0.329386799852785
"7207",0.192,2019-07-08 10:00:00,0.1597,0.388856,0.229156,0.329386799852785
"7208",0.194,2019-07-08 10:15:00,0.1597,0.390442,0.230742,0.334650026438415
"7209",0.191,2019-07-08 10:30:00,0.1597,0.388063,0.228363,0.326772849568084
"7210",0.191,2019-07-08 10:45:00,0.1597,0.388063,0.228363,0.326772849568084
"7211",0.19,2019-07-08 11:00:00,0.1597,0.38727,0.22757,0.324170658405189
"7212",0.19,2019-07-08 11:15:00,0.1597,0.38727,0.22757,0.324170658405189
"7213",0.191,2019-07-08 11:30:00,0.1597,0.388063,0.228363,0.326772849568084
"7214",0.186,2019-07-08 11:45:00,0.1597,0.384098,0.224398,0.313879240527323
"7215",0.192,2019-07-08 12:00:00,0.1597,0.388856,0.229156,0.329386799852785
"7216",0.19,2019-07-08 12:15:00,0.1597,0.38727,0.22757,0.324170658405189
"7217",0.19,2019-07-08 12:30:00,0.1597,0.38727,0.22757,0.324170658405189
"7218",0.19,2019-07-08 12:45:00,0.1597,0.38727,0.22757,0.324170658405189
"7219",0.189,2019-07-08 13:00:00,0.1597,0.386477,0.226777,0.321580214164334
"7220",0.188,2019-07-08 13:15:00,0.1597,0.385684,0.225984,0.319001504615889
"7221",0.19,2019-07-08 13:30:00,0.1597,0.38727,0.22757,0.324170658405189
"7222",0.191,2019-07-08 13:45:00,0.1597,0.388063,0.228363,0.326772849568084
"7223",0.191,2019-07-08 14:00:00,0.1597,0.388063,0.228363,0.326772849568084
"7224",0.191,2019-07-08 14:15:00,0.1597,0.388063,0.228363,0.326772849568084
"7225",0.188,2019-07-08 14:30:00,0.1597,0.385684,0.225984,0.319001504615889
"7226",0.187,2019-07-08 14:45:00,0.1597,0.384891,0.225191,0.316434517500182
"7227",0.186,2019-07-08 15:00:00,0.1597,0.384098,0.224398,0.313879240527323
"7228",0.189,2019-07-08 15:15:00,0.1597,0.386477,0.226777,0.321580214164334
"7229",0.191,2019-07-08 15:30:00,0.1597,0.388063,0.228363,0.326772849568084
"7230",0.188,2019-07-08 15:45:00,0.1597,0.385684,0.225984,0.319001504615889
"7231",0.19,2019-07-08 16:00:00,0.1597,0.38727,0.22757,0.324170658405189
"7232",0.187,2019-07-08 16:15:00,0.1597,0.384891,0.225191,0.316434517500182
"7233",0.189,2019-07-08 16:30:00,0.1597,0.386477,0.226777,0.321580214164334
"7234",0.189,2019-07-08 16:45:00,0.1597,0.386477,0.226777,0.321580214164334
"7235",0.189,2019-07-08 17:00:00,0.1597,0.386477,0.226777,0.321580214164334
"7236",0.191,2019-07-08 17:15:00,0.1597,0.388063,0.228363,0.326772849568084
"7237",0.19,2019-07-08 17:30:00,0.1597,0.38727,0.22757,0.324170658405189
"7238",0.192,2019-07-08 17:45:00,0.1597,0.388856,0.229156,0.329386799852785
"7239",0.192,2019-07-08 18:00:00,0.1597,0.388856,0.229156,0.329386799852785
"7240",0.19,2019-07-08 18:15:00,0.1597,0.38727,0.22757,0.324170658405189
"7241",0.192,2019-07-08 18:30:00,0.1597,0.388856,0.229156,0.329386799852785
"7242",0.194,2019-07-08 18:45:00,0.1597,0.390442,0.230742,0.334650026438415
"7243",0.192,2019-07-08 19:00:00,0.1597,0.388856,0.229156,0.329386799852785
"7244",0.191,2019-07-08 19:15:00,0.1597,0.388063,0.228363,0.326772849568084
"7245",0.192,2019-07-08 19:30:00,0.1597,0.388856,0.229156,0.329386799852785
"7246",0.193,2019-07-08 19:45:00,0.1597,0.389649,0.229949,0.332012521429373
"7247",0.192,2019-07-08 20:00:00,0.1597,0.388856,0.229156,0.329386799852785
"7248",0.192,2019-07-08 20:15:00,0.1597,0.388856,0.229156,0.329386799852785
"7249",0.191,2019-07-08 20:30:00,0.1597,0.388063,0.228363,0.326772849568084
"7250",0.194,2019-07-08 20:45:00,0.1597,0.390442,0.230742,0.334650026438415
"7251",0.193,2019-07-08 21:00:00,0.1597,0.389649,0.229949,0.332012521429373
"7252",0.191,2019-07-08 21:15:00,0.1597,0.388063,0.228363,0.326772849568084
"7253",0.194,2019-07-08 21:30:00,0.1597,0.390442,0.230742,0.334650026438415
"7254",0.193,2019-07-08 21:45:00,0.1597,0.389649,0.229949,0.332012521429373
"7255",0.193,2019-07-08 22:00:00,0.1597,0.389649,0.229949,0.332012521429373
"7256",0.191,2019-07-08 22:15:00,0.1597,0.388063,0.228363,0.326772849568084
"7257",0.194,2019-07-08 22:30:00,0.1597,0.390442,0.230742,0.334650026438415
"7258",0.191,2019-07-08 22:45:00,0.1597,0.388063,0.228363,0.326772849568084
"7259",0.191,2019-07-08 23:00:00,0.1597,0.388063,0.228363,0.326772849568084
"7260",0.19,2019-07-08 23:15:00,0.1597,0.38727,0.22757,0.324170658405189
"7261",0.192,2019-07-08 23:30:00,0.1597,0.388856,0.229156,0.329386799852785
"7262",0.191,2019-07-08 23:45:00,0.1597,0.388063,0.228363,0.326772849568084
"7263",0.192,2019-07-09 00:00:00,0.1597,0.388856,0.229156,0.329386799852785
"7264",0.191,2019-07-09 00:15:00,0.1597,0.388063,0.228363,0.326772849568084
"7265",0.191,2019-07-09 00:30:00,0.1597,0.388063,0.228363,0.326772849568084
"7266",0.19,2019-07-09 00:45:00,0.1597,0.38727,0.22757,0.324170658405189
"7267",0.189,2019-07-09 01:00:00,0.1597,0.386477,0.226777,0.321580214164334
"7268",0.19,2019-07-09 01:15:00,0.1597,0.38727,0.22757,0.324170658405189
"7269",0.191,2019-07-09 01:30:00,0.1597,0.388063,0.228363,0.326772849568084
"7270",0.19,2019-07-09 01:45:00,0.1597,0.38727,0.22757,0.324170658405189
"7271",0.19,2019-07-09 02:00:00,0.1597,0.38727,0.22757,0.324170658405189
"7272",0.192,2019-07-09 02:15:00,0.1597,0.388856,0.229156,0.329386799852785
"7273",0.189,2019-07-09 02:30:00,0.1597,0.386477,0.226777,0.321580214164334
"7274",0.185,2019-07-09 02:45:00,0.1597,0.383305,0.223605,0.311335661377019
"7275",0.189,2019-07-09 03:00:00,0.1597,0.386477,0.226777,0.321580214164334
"7276",0.188,2019-07-09 03:15:00,0.1597,0.385684,0.225984,0.319001504615889
"7277",0.191,2019-07-09 03:30:00,0.1597,0.388063,0.228363,0.326772849568084
"7278",0.188,2019-07-09 03:45:00,0.1597,0.385684,0.225984,0.319001504615889
"7279",0.188,2019-07-09 04:00:00,0.1597,0.385684,0.225984,0.319001504615889
"7280",0.187,2019-07-09 04:15:00,0.1597,0.384891,0.225191,0.316434517500182
"7281",0.188,2019-07-09 04:30:00,0.1597,0.385684,0.225984,0.319001504615889
"7282",0.188,2019-07-09 04:45:00,0.1597,0.385684,0.225984,0.319001504615889
"7283",0.188,2019-07-09 05:00:00,0.1597,0.385684,0.225984,0.319001504615889
"7284",0.188,2019-07-09 05:15:00,0.1597,0.385684,0.225984,0.319001504615889
"7285",0.187,2019-07-09 05:30:00,0.1597,0.384891,0.225191,0.316434517500182
"7286",0.188,2019-07-09 05:45:00,0.1597,0.385684,0.225984,0.319001504615889
"7287",0.188,2019-07-09 06:00:00,0.1597,0.385684,0.225984,0.319001504615889
"7288",0.186,2019-07-09 06:15:00,0.1597,0.384098,0.224398,0.313879240527323
"7289",0.185,2019-07-09 06:30:00,0.1597,0.383305,0.223605,0.311335661377019
"7290",0.187,2019-07-09 06:45:00,0.1597,0.384891,0.225191,0.316434517500182
"7291",0.186,2019-07-09 07:00:00,0.1597,0.384098,0.224398,0.313879240527323
"7292",0.183,2019-07-09 07:15:00,0.1597,0.381719,0.222019,0.306283547109792
"7293",0.184,2019-07-09 07:30:00,0.1597,0.382512,0.222812,0.308803767698391
"7294",0.181,2019-07-09 07:45:00,0.1597,0.380133,0.220433,0.301278075521122
"7295",0.182,2019-07-09 08:00:00,0.1597,0.380926,0.221226,0.303774987198619
"7296",0.183,2019-07-09 08:15:00,0.1597,0.381719,0.222019,0.306283547109792
"7297",0.182,2019-07-09 08:30:00,0.1597,0.380926,0.221226,0.303774987198619
"7298",0.179,2019-07-09 08:45:00,0.1597,0.378547,0.218847,0.296319146935302
"7299",0.178,2019-07-09 09:00:00,0.1597,0.377754,0.218054,0.293857104982037
"7300",0.179,2019-07-09 09:15:00,0.1597,0.378547,0.218847,0.296319146935302
"7301",0.177,2019-07-09 09:30:00,0.1597,0.376961,0.217261,0.291406661172177
"7302",0.18,2019-07-09 09:45:00,0.1597,0.37934,0.21964,0.29879279960222
"7303",0.177,2019-07-09 10:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7304",0.175,2019-07-09 10:15:00,0.1597,0.375375,0.215675,0.286540517540915
"7305",0.176,2019-07-09 10:30:00,0.1597,0.376168,0.216468,0.288967802903362
"7306",0.175,2019-07-09 10:45:00,0.1597,0.375375,0.215675,0.286540517540915
"7307",0.178,2019-07-09 11:00:00,0.1597,0.377754,0.218054,0.293857104982037
"7308",0.177,2019-07-09 11:15:00,0.1597,0.376961,0.217261,0.291406661172177
"7309",0.176,2019-07-09 11:30:00,0.1597,0.376168,0.216468,0.288967802903362
"7310",0.176,2019-07-09 11:45:00,0.1597,0.376168,0.216468,0.288967802903362
"7311",0.177,2019-07-09 12:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7312",0.177,2019-07-09 12:15:00,0.1597,0.376961,0.217261,0.291406661172177
"7313",0.177,2019-07-09 12:30:00,0.1597,0.376961,0.217261,0.291406661172177
"7314",0.173,2019-07-09 12:45:00,0.1597,0.373789,0.214089,0.281720614833639
"7315",0.175,2019-07-09 13:00:00,0.1597,0.375375,0.215675,0.286540517540915
"7316",0.175,2019-07-09 13:15:00,0.1597,0.375375,0.215675,0.286540517540915
"7317",0.175,2019-07-09 13:30:00,0.1597,0.375375,0.215675,0.286540517540915
"7318",0.177,2019-07-09 13:45:00,0.1597,0.376961,0.217261,0.291406661172177
"7319",0.178,2019-07-09 14:00:00,0.1597,0.377754,0.218054,0.293857104982037
"7320",0.174,2019-07-09 14:15:00,0.1597,0.374582,0.214882,0.284124792417644
"7321",0.175,2019-07-09 14:30:00,0.1597,0.375375,0.215675,0.286540517540915
"7322",0.176,2019-07-09 14:45:00,0.1597,0.376168,0.216468,0.288967802903362
"7323",0.177,2019-07-09 15:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7324",0.178,2019-07-09 15:15:00,0.1597,0.377754,0.218054,0.293857104982037
"7325",0.178,2019-07-09 15:30:00,0.1597,0.377754,0.218054,0.293857104982037
"7326",0.172,2019-07-09 15:45:00,0.1597,0.372996,0.213296,0.279327972056063
"7327",0.174,2019-07-09 16:00:00,0.1597,0.374582,0.214882,0.284124792417644
"7328",0.174,2019-07-09 16:15:00,0.1597,0.374582,0.214882,0.284124792417644
"7329",0.177,2019-07-09 16:30:00,0.1597,0.376961,0.217261,0.291406661172177
"7330",0.176,2019-07-09 16:45:00,0.1597,0.376168,0.216468,0.288967802903362
"7331",0.176,2019-07-09 17:00:00,0.1597,0.376168,0.216468,0.288967802903362
"7332",0.177,2019-07-09 17:15:00,0.1597,0.376961,0.217261,0.291406661172177
"7333",0.175,2019-07-09 17:30:00,0.1597,0.375375,0.215675,0.286540517540915
"7334",0.176,2019-07-09 17:45:00,0.1597,0.376168,0.216468,0.288967802903362
"7335",0.175,2019-07-09 18:00:00,0.1597,0.375375,0.215675,0.286540517540915
"7336",0.176,2019-07-09 18:15:00,0.1597,0.376168,0.216468,0.288967802903362
"7337",0.177,2019-07-09 18:30:00,0.1597,0.376961,0.217261,0.291406661172177
"7338",0.175,2019-07-09 18:45:00,0.1597,0.375375,0.215675,0.286540517540915
"7339",0.177,2019-07-09 19:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7340",0.178,2019-07-09 19:15:00,0.1597,0.377754,0.218054,0.293857104982037
"7341",0.179,2019-07-09 19:30:00,0.1597,0.378547,0.218847,0.296319146935302
"7342",0.176,2019-07-09 19:45:00,0.1597,0.376168,0.216468,0.288967802903362
"7343",0.177,2019-07-09 20:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7344",0.175,2019-07-09 20:15:00,0.1597,0.375375,0.215675,0.286540517540915
"7345",0.176,2019-07-09 20:30:00,0.1597,0.376168,0.216468,0.288967802903362
"7346",0.174,2019-07-09 20:45:00,0.1597,0.374582,0.214882,0.284124792417644
"7347",0.177,2019-07-09 21:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7348",0.178,2019-07-09 21:15:00,0.1597,0.377754,0.218054,0.293857104982037
"7349",0.176,2019-07-09 21:30:00,0.1597,0.376168,0.216468,0.288967802903362
"7350",0.179,2019-07-09 21:45:00,0.1597,0.378547,0.218847,0.296319146935302
"7351",0.177,2019-07-09 22:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7352",0.174,2019-07-09 22:15:00,0.1597,0.374582,0.214882,0.284124792417644
"7353",0.176,2019-07-09 22:30:00,0.1597,0.376168,0.216468,0.288967802903362
"7354",0.174,2019-07-09 22:45:00,0.1597,0.374582,0.214882,0.284124792417644
"7355",0.176,2019-07-09 23:00:00,0.1597,0.376168,0.216468,0.288967802903362
"7356",0.175,2019-07-09 23:15:00,0.1597,0.375375,0.215675,0.286540517540915
"7357",0.175,2019-07-09 23:30:00,0.1597,0.375375,0.215675,0.286540517540915
"7358",0.177,2019-07-09 23:45:00,0.1597,0.376961,0.217261,0.291406661172177
"7359",0.174,2019-07-10 00:00:00,0.1597,0.374582,0.214882,0.284124792417644
"7360",0.175,2019-07-10 00:15:00,0.1597,0.375375,0.215675,0.286540517540915
"7361",0.173,2019-07-10 00:30:00,0.1597,0.373789,0.214089,0.281720614833639
"7362",0.177,2019-07-10 00:45:00,0.1597,0.376961,0.217261,0.291406661172177
"7363",0.176,2019-07-10 01:00:00,0.1597,0.376168,0.216468,0.288967802903362
"7364",0.174,2019-07-10 01:15:00,0.1597,0.374582,0.214882,0.284124792417644
"7365",0.176,2019-07-10 01:30:00,0.1597,0.376168,0.216468,0.288967802903362
"7366",0.177,2019-07-10 01:45:00,0.1597,0.376961,0.217261,0.291406661172177
"7367",0.179,2019-07-10 02:00:00,0.1597,0.378547,0.218847,0.296319146935302
"7368",0.177,2019-07-10 02:15:00,0.1597,0.376961,0.217261,0.291406661172177
"7369",0.177,2019-07-10 02:30:00,0.1597,0.376961,0.217261,0.291406661172177
"7370",0.179,2019-07-10 02:45:00,0.1597,0.378547,0.218847,0.296319146935302
"7371",0.179,2019-07-10 03:00:00,0.1597,0.378547,0.218847,0.296319146935302
"7372",0.177,2019-07-10 03:15:00,0.1597,0.376961,0.217261,0.291406661172177
"7373",0.177,2019-07-10 03:30:00,0.1597,0.376961,0.217261,0.291406661172177
"7374",0.179,2019-07-10 03:45:00,0.1597,0.378547,0.218847,0.296319146935302
"7375",0.18,2019-07-10 04:00:00,0.1597,0.37934,0.21964,0.29879279960222
"7376",0.18,2019-07-10 04:15:00,0.1597,0.37934,0.21964,0.29879279960222
"7377",0.178,2019-07-10 04:30:00,0.1597,0.377754,0.218054,0.293857104982037
"7378",0.178,2019-07-10 04:45:00,0.1597,0.377754,0.218054,0.293857104982037
"7379",0.18,2019-07-10 05:00:00,0.1597,0.37934,0.21964,0.29879279960222
"7380",0.178,2019-07-10 05:15:00,0.1597,0.377754,0.218054,0.293857104982037
"7381",0.178,2019-07-10 05:30:00,0.1597,0.377754,0.218054,0.293857104982037
"7382",0.179,2019-07-10 05:45:00,0.1597,0.378547,0.218847,0.296319146935302
"7383",0.178,2019-07-10 06:00:00,0.1597,0.377754,0.218054,0.293857104982037
"7384",0.178,2019-07-10 06:15:00,0.1597,0.377754,0.218054,0.293857104982037
"7385",0.179,2019-07-10 06:30:00,0.1597,0.378547,0.218847,0.296319146935302
"7386",0.18,2019-07-10 06:45:00,0.1597,0.37934,0.21964,0.29879279960222
"7387",0.178,2019-07-10 07:00:00,0.1597,0.377754,0.218054,0.293857104982037
"7388",0.178,2019-07-10 07:15:00,0.1597,0.377754,0.218054,0.293857104982037
"7389",0.179,2019-07-10 07:30:00,0.1597,0.378547,0.218847,0.296319146935302
"7390",0.174,2019-07-10 07:45:00,0.1597,0.374582,0.214882,0.284124792417644
"7391",0.174,2019-07-10 08:00:00,0.1597,0.374582,0.214882,0.284124792417644
"7392",0.176,2019-07-10 08:15:00,0.1597,0.376168,0.216468,0.288967802903362
"7393",0.178,2019-07-10 08:30:00,0.1597,0.377754,0.218054,0.293857104982037
"7394",0.175,2019-07-10 08:45:00,0.1597,0.375375,0.215675,0.286540517540915
"7395",0.173,2019-07-10 09:00:00,0.1597,0.373789,0.214089,0.281720614833639
"7396",0.173,2019-07-10 09:15:00,0.1597,0.373789,0.214089,0.281720614833639
"7397",0.172,2019-07-10 09:30:00,0.1597,0.372996,0.213296,0.279327972056063
"7398",0.172,2019-07-10 09:45:00,0.1597,0.372996,0.213296,0.279327972056063
"7399",0.174,2019-07-10 10:00:00,0.1597,0.374582,0.214882,0.284124792417644
"7400",0.173,2019-07-10 10:15:00,0.1597,0.373789,0.214089,0.281720614833639
"7401",0.172,2019-07-10 10:30:00,0.1597,0.372996,0.213296,0.279327972056063
"7402",0.171,2019-07-10 10:45:00,0.1597,0.372203,0.212503,0.276946851318947
"7403",0.17,2019-07-10 11:00:00,0.1597,0.37141,0.21171,0.274577239822977
"7404",0.171,2019-07-10 11:15:00,0.1597,0.372203,0.212503,0.276946851318947
"7405",0.17,2019-07-10 11:30:00,0.1597,0.37141,0.21171,0.274577239822977
"7406",0.172,2019-07-10 11:45:00,0.1597,0.372996,0.213296,0.279327972056063
"7407",0.171,2019-07-10 12:00:00,0.1597,0.372203,0.212503,0.276946851318947
"7408",0.172,2019-07-10 12:15:00,0.1597,0.372996,0.213296,0.279327972056063
"7409",0.17,2019-07-10 12:30:00,0.1597,0.37141,0.21171,0.274577239822977
"7410",0.171,2019-07-10 12:45:00,0.1597,0.372203,0.212503,0.276946851318947
"7411",0.172,2019-07-10 13:00:00,0.1597,0.372996,0.213296,0.279327972056063
"7412",0.172,2019-07-10 13:15:00,0.1597,0.372996,0.213296,0.279327972056063
"7413",0.172,2019-07-10 13:30:00,0.1597,0.372996,0.213296,0.279327972056063
"7414",0.172,2019-07-10 13:45:00,0.1597,0.372996,0.213296,0.279327972056063
"7415",0.168,2019-07-10 14:00:00,0.1597,0.369824,0.210124,0.269872493189242
"7416",0.17,2019-07-10 14:15:00,0.1597,0.37141,0.21171,0.274577239822977
"7417",0.173,2019-07-10 14:30:00,0.1597,0.373789,0.214089,0.281720614833639
"7418",0.169,2019-07-10 14:45:00,0.1597,0.370617,0.210917,0.272219124735288
"7419",0.172,2019-07-10 15:00:00,0.1597,0.372996,0.213296,0.279327972056063
"7420",0.17,2019-07-10 15:15:00,0.1597,0.37141,0.21171,0.274577239822977
"7421",0.171,2019-07-10 15:30:00,0.1597,0.372203,0.212503,0.276946851318947
"7422",0.172,2019-07-10 15:45:00,0.1597,0.372996,0.213296,0.279327972056063
"7423",0.171,2019-07-10 16:00:00,0.1597,0.372203,0.212503,0.276946851318947
"7424",0.169,2019-07-10 16:15:00,0.1597,0.370617,0.210917,0.272219124735288
"7425",0.172,2019-07-10 16:30:00,0.1597,0.372996,0.213296,0.279327972056063
"7426",0.175,2019-07-10 16:45:00,0.1597,0.375375,0.215675,0.286540517540915
"7427",0.178,2019-07-10 17:00:00,0.1597,0.377754,0.218054,0.293857104982037
"7428",0.205,2019-07-10 17:15:00,0.1597,0.399165,0.239465,0.364443731252275
"7429",0.29,2019-07-10 17:30:00,0.1597,0.46657,0.30687,0.64446099098932
"7430",0.28,2019-07-10 17:45:00,0.1597,0.45864,0.29894,0.606824211431711
"7431",0.218,2019-07-10 18:00:00,0.1597,0.409474,0.249774,0.401516240349638
"7432",0.188,2019-07-10 18:15:00,0.1597,0.385684,0.225984,0.319001504615889
"7433",0.177,2019-07-10 18:30:00,0.1597,0.376961,0.217261,0.291406661172177
"7434",0.178,2019-07-10 18:45:00,0.1597,0.377754,0.218054,0.293857104982037
"7435",0.175,2019-07-10 19:00:00,0.1597,0.375375,0.215675,0.286540517540915
"7436",0.173,2019-07-10 19:15:00,0.1597,0.373789,0.214089,0.281720614833639
"7437",0.173,2019-07-10 19:30:00,0.1597,0.373789,0.214089,0.281720614833639
"7438",0.179,2019-07-10 19:45:00,0.1597,0.378547,0.218847,0.296319146935302
"7439",0.177,2019-07-10 20:00:00,0.1597,0.376961,0.217261,0.291406661172177
"7440",0.179,2019-07-10 20:15:00,0.1597,0.378547,0.218847,0.296319146935302
"7441",0.178,2019-07-10 20:30:00,0.1597,0.377754,0.218054,0.293857104982037
"7442",0.177,2019-07-10 20:45:00,0.1597,0.376961,0.217261,0.291406661172177
"7443",0.178,2019-07-10 21:00:00,0.1597,0.377754,0.218054,0.293857104982037
"7444",0.172,2019-07-10 21:15:00,0.1597,0.372996,0.213296,0.279327972056063
"7445",0.169,2019-07-10 21:30:00,0.1597,0.370617,0.210917,0.272219124735288
"7446",0.166,2019-07-10 21:45:00,0.1597,0.368238,0.208538,0.265213629085391
"7447",0.165,2019-07-10 22:00:00,0.1597,0.367445,0.207745,0.26290137062351
"7448",0.163,2019-07-10 22:15:00,0.1597,0.365859,0.206159,0.25831113586012
"7449",0.162,2019-07-10 22:30:00,0.1597,0.365066,0.205366,0.256033133445969
"7450",0.16,2019-07-10 22:45:00,0.1597,0.36348,0.20378,0.251511293006507
"7451",0.161,2019-07-10 23:00:00,0.1597,0.364273,0.204573,0.25376652354302
"7452",0.157,2019-07-10 23:15:00,0.1597,0.361101,0.201401,0.244813745609521
"7453",0.159,2019-07-10 23:30:00,0.1597,0.362687,0.202987,0.249267428655865
"7454",0.158,2019-07-10 23:45:00,0.1597,0.361894,0.202194,0.247034917274495
"7455",0.157,2019-07-11 00:00:00,0.1597,0.361101,0.201401,0.244813745609521
"7456",0.155,2019-07-11 00:15:00,0.1597,0.359515,0.199815,0.240405368234426
"7457",0.156,2019-07-11 00:30:00,0.1597,0.360308,0.200608,0.24260390037155
"7458",0.155,2019-07-11 00:45:00,0.1597,0.359515,0.199815,0.240405368234426
"7459",0.153,2019-07-11 01:00:00,0.1597,0.357929,0.198229,0.236042189772791
"7460",0.154,2019-07-11 01:15:00,0.1597,0.358722,0.199022,0.238218135834982
"7461",0.156,2019-07-11 01:30:00,0.1597,0.360308,0.200608,0.24260390037155
"7462",0.157,2019-07-11 01:45:00,0.1597,0.361101,0.201401,0.244813745609521
